window_id,sample_start,sample_end,n_eval,correct_estimated,interval_acc,cumulative_correct_estimated,cumulative_n_eval,cumulative_acc
3398,340724,340823,100.0,90.0,0.900000,326031.0,339800.0,0.959479
3399,340824,340923,100.0,85.25,0.852500,326116.25,339900.0,0.959448
3400,340924,341023,100.0,98.75,0.987500,326215.0,340000.0,0.959456
3401,341024,341123,100.0,99.5,0.995000,326314.5,340100.0,0.959466
3402,341124,341223,100.0,95.5,0.955000,326410.0,340200.0,0.959465
3403,341224,341323,100.0,96.0,0.960000,326506.0,340300.0,0.959465
3404,341324,341423,100.0,95.0,0.950000,326601.0,340400.0,0.959462
3405,341424,341523,100.0,97.0,0.970000,326698.0,340500.0,0.959465
3406,341524,341623,100.0,93.0,0.930000,326791.0,340600.0,0.959457
3407,341624,341723,100.0,100.0,1.000000,326891.0,340700.0,0.959469
3408,341724,341823,100.0,93.0,0.930000,326984.0,340800.0,0.959460
3409,341824,341923,100.0,98.5,0.985000,327082.5,340900.0,0.959468
3410,341924,342023,100.0,92.5,0.925000,327175.0,341000.0,0.959457
3411,342024,342123,100.0,99.0,0.990000,327274.0,341100.0,0.959466
3412,342124,342223,100.0,98.0,0.980000,327372.0,341200.0,0.959472
3413,342224,342323,100.0,100.0,1.000000,327472.0,341300.0,0.959484
3414,342324,342423,100.0,95.0,0.950000,327567.0,341400.0,0.959482
3415,342424,342523,100.0,100.0,1.000000,327667.0,341500.0,0.959493
3416,342524,342623,100.0,95.0,0.950000,327762.0,341600.0,0.959491
3417,342624,342723,100.0,97.25,0.972500,327859.25,341700.0,0.959494
3418,342724,342823,100.0,90.75,0.907500,327950.0,341800.0,0.959479
3419,342824,342923,100.0,97.0,0.970000,328047.0,341900.0,0.959482
3420,342924,343023,100.0,100.0,1.000000,328147.0,342000.0,0.959494
3421,343024,343123,100.0,97.0,0.970000,328244.0,342100.0,0.959497
3422,343124,343223,100.0,95.0,0.950000,328339.0,342200.0,0.959494
3423,343224,343323,100.0,96.0,0.960000,328435.0,342300.0,0.959495
3424,343324,343423,100.0,98.0,0.980000,328533.0,342400.0,0.959501
3425,343424,343523,100.0,100.0,1.000000,328633.0,342500.0,0.959512
3426,343524,343623,100.0,100.0,1.000000,328733.0,342600.0,0.959524
3427,343624,343723,100.0,95.0,0.950000,328828.0,342700.0,0.959521
3428,343724,343823,100.0,95.0,0.950000,328923.0,342800.0,0.959519
3429,343824,343923,100.0,98.5,0.985000,329021.5,342900.0,0.959526
3430,343924,344023,100.0,98.0,0.980000,329119.5,343000.0,0.959532
3431,344024,344123,100.0,95.5,0.955000,329215.0,343100.0,0.959531
3432,344124,344223,100.0,100.0,1.000000,329315.0,343200.0,0.959543
3433,344224,344323,100.0,95.75,0.957500,329410.75,343300.0,0.959542
3434,344324,344423,100.0,94.25,0.942500,329505.0,343400.0,0.959537
3435,344424,344523,100.0,98.0,0.980000,329603.0,343500.0,0.959543
3436,344524,344623,100.0,96.0,0.960000,329699.0,343600.0,0.959543
3437,344624,344723,100.0,87.75,0.877500,329786.75,343700.0,0.959519
3438,344724,344823,100.0,99.25,0.992500,329886.0,343800.0,0.959529
3439,344824,344923,100.0,96.5,0.965000,329982.5,343900.0,0.959530
3440,344924,345023,100.0,93.5,0.935000,330076.0,344000.0,0.959523
3441,345024,345123,100.0,95.0,0.950000,330171.0,344100.0,0.959520
3442,345124,345223,100.0,97.0,0.970000,330268.0,344200.0,0.959524
3443,345224,345323,100.0,94.25,0.942500,330362.25,344300.0,0.959519
3444,345324,345423,100.0,99.75,0.997500,330462.0,344400.0,0.959530
3445,345424,345523,100.0,97.5,0.975000,330559.5,344500.0,0.959534
3446,345524,345623,100.0,93.0,0.930000,330652.5,344600.0,0.959526
3447,345624,345723,100.0,95.5,0.955000,330748.0,344700.0,0.959524
3448,345724,345823,100.0,98.0,0.980000,330846.0,344800.0,0.959530
3449,345824,345923,100.0,95.5,0.955000,330941.5,344900.0,0.959529
3450,345924,346023,100.0,98.5,0.985000,331040.0,345000.0,0.959536
3451,346024,346123,100.0,97.0,0.970000,331137.0,345100.0,0.959539
3452,346124,346223,100.0,97.0,0.970000,331234.0,345200.0,0.959542
3453,346224,346323,100.0,93.0,0.930000,331327.0,345300.0,0.959534
3454,346324,346423,100.0,87.0,0.870000,331414.0,345400.0,0.959508
3455,346424,346523,100.0,84.5,0.845000,331498.5,345500.0,0.959475
3456,346524,346623,100.0,97.5,0.975000,331596.0,345600.0,0.959479
3457,346624,346723,100.0,97.75,0.977500,331693.75,345700.0,0.959484
3458,346724,346823,100.0,95.75,0.957500,331789.5,345800.0,0.959484
3459,346824,346923,100.0,91.5,0.915000,331881.0,345900.0,0.959471
3460,346924,347023,100.0,93.0,0.930000,331974.0,346000.0,0.959462
3461,347024,347123,100.0,93.0,0.930000,332067.0,346100.0,0.959454
3462,347124,347223,100.0,100.0,1.000000,332167.0,346200.0,0.959466
3463,347224,347323,100.0,94.0,0.940000,332261.0,346300.0,0.959460
3464,347324,347423,100.0,89.0,0.890000,332350.0,346400.0,0.959440
3465,347424,347523,100.0,92.0,0.920000,332442.0,346500.0,0.959429
3466,347524,347623,100.0,92.5,0.925000,332534.5,346600.0,0.959419
3467,347624,347723,100.0,94.5,0.945000,332629.0,346700.0,0.959414
3468,347724,347823,100.0,100.0,1.000000,332729.0,346800.0,0.959426
3469,347824,347923,100.0,96.0,0.960000,332825.0,346900.0,0.959426
3470,347924,348023,100.0,91.0,0.910000,332916.0,347000.0,0.959412
3471,348024,348123,100.0,94.75,0.947500,333010.75,347100.0,0.959409
3472,348124,348223,100.0,92.25,0.922500,333103.0,347200.0,0.959398
3473,348224,348323,100.0,100.0,1.000000,333203.0,347300.0,0.959410
3474,348324,348423,100.0,100.0,1.000000,333303.0,347400.0,0.959421
3475,348424,348523,100.0,98.0,0.980000,333401.0,347500.0,0.959427
3476,348524,348623,100.0,92.0,0.920000,333493.0,347600.0,0.959416
3477,348624,348723,100.0,96.0,0.960000,333589.0,347700.0,0.959416
3478,348724,348823,100.0,93.0,0.930000,333682.0,347800.0,0.959408
3479,348824,348923,100.0,100.0,1.000000,333782.0,347900.0,0.959419
3480,348924,349023,100.0,100.0,1.000000,333882.0,348000.0,0.959431
3481,349024,349123,100.0,92.5,0.925000,333974.5,348100.0,0.959421
3482,349124,349223,100.0,94.5,0.945000,334069.0,348200.0,0.959417
3483,349224,349323,100.0,94.0,0.940000,334163.0,348300.0,0.959411
3484,349324,349423,100.0,85.0,0.850000,334248.0,348400.0,0.959380
3485,349424,349523,100.0,100.0,1.000000,334348.0,348500.0,0.959392
3486,349524,349623,100.0,99.5,0.995000,334447.5,348600.0,0.959402
3487,349624,349723,100.0,90.75,0.907500,334538.25,348700.0,0.959387
3488,349724,349823,100.0,94.75,0.947500,334633.0,348800.0,0.959384
3489,349824,349923,100.0,97.0,0.970000,334730.0,348900.0,0.959387
3490,349924,350023,100.0,91.0,0.910000,334821.0,349000.0,0.959372
3491,350024,350123,100.0,97.0,0.970000,334918.0,349100.0,0.959376
3492,350124,350223,100.0,100.0,1.000000,335018.0,349200.0,0.959387
3493,350224,350323,100.0,90.25,0.902500,335108.25,349300.0,0.959371
3494,350324,350423,100.0,95.75,0.957500,335204.0,349400.0,0.959370
3495,350424,350523,100.0,99.0,0.990000,335303.0,349500.0,0.959379
3496,350524,350623,100.0,95.0,0.950000,335398.0,349600.0,0.959376
3497,350624,350723,100.0,99.0,0.990000,335497.0,349700.0,0.959385
3498,350724,350823,100.0,100.0,1.000000,335597.0,349800.0,0.959397
3499,350824,350923,100.0,95.25,0.952500,335692.25,349900.0,0.959395
3500,350924,351023,100.0,99.75,0.997500,335792.0,350000.0,0.959406
3501,351024,351123,100.0,96.0,0.960000,335888.0,350100.0,0.959406
3502,351124,351223,100.0,98.0,0.980000,335986.0,350200.0,0.959412
3503,351224,351323,100.0,96.0,0.960000,336082.0,350300.0,0.959412
3504,351324,351423,100.0,100.0,1.000000,336182.0,350400.0,0.959424
3505,351424,351523,100.0,95.25,0.952500,336277.25,350500.0,0.959422
3506,351524,351623,100.0,95.75,0.957500,336373.0,350600.0,0.959421
3507,351624,351723,100.0,95.25,0.952500,336468.25,350700.0,0.959419
3508,351724,351823,100.0,97.75,0.977500,336566.0,350800.0,0.959424
3509,351824,351923,100.0,98.0,0.980000,336664.0,350900.0,0.959430
3510,351924,352023,100.0,100.0,1.000000,336764.0,351000.0,0.959442
3511,352024,352123,100.0,98.0,0.980000,336862.0,351100.0,0.959447
3512,352124,352223,100.0,95.0,0.950000,336957.0,351200.0,0.959445
3513,352224,352323,100.0,96.0,0.960000,337053.0,351300.0,0.959445
3514,352324,352423,100.0,96.0,0.960000,337149.0,351400.0,0.959445
3515,352424,352523,100.0,98.0,0.980000,337247.0,351500.0,0.959451
3516,352524,352623,100.0,100.0,1.000000,337347.0,351600.0,0.959462
3517,352624,352723,100.0,100.0,1.000000,337447.0,351700.0,0.959474
3518,352724,352823,100.0,99.5,0.995000,337546.5,351800.0,0.959484
3519,352824,352923,100.0,84.75,0.847500,337631.25,351900.0,0.959452
3520,352924,353023,100.0,95.75,0.957500,337727.0,352000.0,0.959452
3521,353024,353123,100.0,97.0,0.970000,337824.0,352100.0,0.959455
3522,353124,353223,100.0,100.0,1.000000,337924.0,352200.0,0.959466
3523,353224,353323,100.0,94.0,0.940000,338018.0,352300.0,0.959461
3524,353324,353423,100.0,98.0,0.980000,338116.0,352400.0,0.959467
3525,353424,353523,100.0,94.75,0.947500,338210.75,352500.0,0.959463
3526,353524,353623,100.0,89.25,0.892500,338300.0,352600.0,0.959444
3527,353624,353723,100.0,94.0,0.940000,338394.0,352700.0,0.959439
3528,353724,353823,100.0,100.0,1.000000,338494.0,352800.0,0.959450
3529,353824,353923,100.0,95.0,0.950000,338589.0,352900.0,0.959447
3530,353924,354023,100.0,98.0,0.980000,338687.0,353000.0,0.959453
3531,354024,354123,100.0,99.25,0.992500,338786.25,353100.0,0.959463
3532,354124,354223,100.0,87.75,0.877500,338874.0,353200.0,0.959439
3533,354224,354323,100.0,90.0,0.900000,338964.0,353300.0,0.959423
3534,354324,354423,100.0,99.0,0.990000,339063.0,353400.0,0.959431
3535,354424,354523,100.0,96.25,0.962500,339159.25,353500.0,0.959432
3536,354524,354623,100.0,93.75,0.937500,339253.0,353600.0,0.959426
3537,354624,354723,100.0,97.25,0.972500,339350.25,353700.0,0.959430
3538,354724,354823,100.0,82.25,0.822500,339432.5,353800.0,0.959391
3539,354824,354923,100.0,95.5,0.955000,339528.0,353900.0,0.959390
3540,354924,355023,100.0,99.0,0.990000,339627.0,354000.0,0.959398
3541,355024,355123,100.0,99.5,0.995000,339726.5,354100.0,0.959408
3542,355124,355223,100.0,96.5,0.965000,339823.0,354200.0,0.959410
3543,355224,355323,100.0,99.0,0.990000,339922.0,354300.0,0.959419
3544,355324,355423,100.0,94.0,0.940000,340016.0,354400.0,0.959413
3545,355424,355523,100.0,95.25,0.952500,340111.25,354500.0,0.959411
3546,355524,355623,100.0,94.75,0.947500,340206.0,354600.0,0.959408
3547,355624,355723,100.0,97.0,0.970000,340303.0,354700.0,0.959411
3548,355724,355823,100.0,94.0,0.940000,340397.0,354800.0,0.959405
3549,355824,355923,100.0,98.0,0.980000,340495.0,354900.0,0.959411
3550,355924,356023,100.0,97.5,0.975000,340592.5,355000.0,0.959415
3551,356024,356123,100.0,94.5,0.945000,340687.0,355100.0,0.959411
3552,356124,356223,100.0,98.0,0.980000,340785.0,355200.0,0.959417
3553,356224,356323,100.0,99.5,0.995000,340884.5,355300.0,0.959427
3554,356324,356423,100.0,95.5,0.955000,340980.0,355400.0,0.959426
3555,356424,356523,100.0,97.5,0.975000,341077.5,355500.0,0.959430
3556,356524,356623,100.0,95.5,0.955000,341173.0,355600.0,0.959429
3557,356624,356723,100.0,92.0,0.920000,341265.0,355700.0,0.959418
3558,356724,356823,100.0,100.0,1.000000,341365.0,355800.0,0.959429
3559,356824,356923,100.0,100.0,1.000000,341465.0,355900.0,0.959441
3560,356924,357023,100.0,95.0,0.950000,341560.0,356000.0,0.959438
3561,357024,357123,100.0,100.0,1.000000,341660.0,356100.0,0.959450
3562,357124,357223,100.0,98.5,0.985000,341758.5,356200.0,0.959457
3563,357224,357323,100.0,90.0,0.900000,341848.5,356300.0,0.959440
3564,357324,357423,100.0,95.5,0.955000,341944.0,356400.0,0.959439
3565,357424,357523,100.0,100.0,1.000000,342044.0,356500.0,0.959450
3566,357524,357623,100.0,97.0,0.970000,342141.0,356600.0,0.959453
3567,357624,357723,100.0,99.0,0.990000,342240.0,356700.0,0.959462
3568,357724,357823,100.0,99.0,0.990000,342339.0,356800.0,0.959470
3569,357824,357923,100.0,93.25,0.932500,342432.25,356900.0,0.959463
3570,357924,358023,100.0,92.75,0.927500,342525.0,357000.0,0.959454
3571,358024,358123,100.0,100.0,1.000000,342625.0,357100.0,0.959465
3572,358124,358223,100.0,99.0,0.990000,342724.0,357200.0,0.959474
3573,358224,358323,100.0,97.75,0.977500,342821.75,357300.0,0.959479
3574,358324,358423,100.0,99.25,0.992500,342921.0,357400.0,0.959488
3575,358424,358523,100.0,89.25,0.892500,343010.25,357500.0,0.959469
3576,358524,358623,100.0,85.75,0.857500,343096.0,357600.0,0.959441
3577,358624,358723,100.0,100.0,1.000000,343196.0,357700.0,0.959452
3578,358724,358823,100.0,98.5,0.985000,343294.5,357800.0,0.959459
3579,358824,358923,100.0,88.5,0.885000,343383.0,357900.0,0.959438
3580,358924,359023,100.0,98.0,0.980000,343481.0,358000.0,0.959444
3581,359024,359123,100.0,94.75,0.947500,343575.75,358100.0,0.959441
3582,359124,359223,100.0,86.75,0.867500,343662.5,358200.0,0.959415
3583,359224,359323,100.0,99.5,0.995000,343762.0,358300.0,0.959425
3584,359324,359423,100.0,96.0,0.960000,343858.0,358400.0,0.959425
3585,359424,359523,100.0,93.75,0.937500,343951.75,358500.0,0.959419
3586,359524,359623,100.0,99.25,0.992500,344051.0,358600.0,0.959428
3587,359624,359723,100.0,92.75,0.927500,344143.75,358700.0,0.959419
3588,359724,359823,100.0,88.25,0.882500,344232.0,358800.0,0.959398
3589,359824,359923,100.0,100.0,1.000000,344332.0,358900.0,0.959409
3590,359924,360023,100.0,96.5,0.965000,344428.5,359000.0,0.959411
3591,360024,360123,100.0,94.0,0.940000,344522.5,359100.0,0.959405
3592,360124,360223,100.0,99.5,0.995000,344622.0,359200.0,0.959415
3593,360224,360323,100.0,95.0,0.950000,344717.0,359300.0,0.959413
3594,360324,360423,100.0,91.0,0.910000,344808.0,359400.0,0.959399
3595,360424,360523,100.0,100.0,1.000000,344908.0,359500.0,0.959410
3596,360524,360623,100.0,94.0,0.940000,345002.0,359600.0,0.959405
3597,360624,360723,100.0,96.0,0.960000,345098.0,359700.0,0.959405
3598,360724,360823,100.0,99.0,0.990000,345197.0,359800.0,0.959414
3599,360824,360923,100.0,96.0,0.960000,345293.0,359900.0,0.959414
3600,360924,361023,100.0,91.0,0.910000,345384.0,360000.0,0.959400
3601,361024,361123,100.0,100.0,1.000000,345484.0,360100.0,0.959411
3602,361124,361223,100.0,94.0,0.940000,345578.0,360200.0,0.959406
3603,361224,361323,100.0,96.0,0.960000,345674.0,360300.0,0.959406
3604,361324,361423,100.0,99.0,0.990000,345773.0,360400.0,0.959415
3605,361424,361523,100.0,94.0,0.940000,345867.0,360500.0,0.959409
3606,361524,361623,100.0,97.0,0.970000,345964.0,360600.0,0.959412
3607,361624,361723,100.0,100.0,1.000000,346064.0,360700.0,0.959423
3608,361724,361823,100.0,93.0,0.930000,346157.0,360800.0,0.959415
3609,361824,361923,100.0,93.75,0.937500,346250.75,360900.0,0.959409
3610,361924,362023,100.0,97.75,0.977500,346348.5,361000.0,0.959414
3611,362024,362123,100.0,96.5,0.965000,346445.0,361100.0,0.959416
3612,362124,362223,100.0,94.0,0.940000,346539.0,361200.0,0.959410
3613,362224,362323,100.0,100.0,1.000000,346639.0,361300.0,0.959422
3614,362324,362423,100.0,96.0,0.960000,346735.0,361400.0,0.959422
3615,362424,362523,100.0,99.0,0.990000,346834.0,361500.0,0.959430
3616,362524,362623,100.0,100.0,1.000000,346934.0,361600.0,0.959441
3617,362624,362723,100.0,95.75,0.957500,347029.75,361700.0,0.959441
3618,362724,362823,100.0,98.25,0.982500,347128.0,361800.0,0.959447
3619,362824,362923,100.0,100.0,1.000000,347228.0,361900.0,0.959458
3620,362924,363023,100.0,94.0,0.940000,347322.0,362000.0,0.959453
3621,363024,363123,100.0,100.0,1.000000,347422.0,362100.0,0.959464
3622,363124,363223,100.0,98.0,0.980000,347520.0,362200.0,0.959470
3623,363224,363323,100.0,97.25,0.972500,347617.25,362300.0,0.959474
3624,363324,363423,100.0,99.75,0.997500,347717.0,362400.0,0.959484
3625,363424,363523,100.0,99.75,0.997500,347816.75,362500.0,0.959494
3626,363524,363623,100.0,98.25,0.982500,347915.0,362600.0,0.959501
3627,363624,363723,100.0,99.0,0.990000,348014.0,362700.0,0.959509
3628,363724,363823,100.0,95.0,0.950000,348109.0,362800.0,0.959507
3629,363824,363923,100.0,98.0,0.980000,348207.0,362900.0,0.959512
3630,363924,364023,100.0,100.0,1.000000,348307.0,363000.0,0.959523
3631,364024,364123,100.0,96.25,0.962500,348403.25,363100.0,0.959524
3632,364124,364223,100.0,98.75,0.987500,348502.0,363200.0,0.959532
3633,364224,364323,100.0,99.5,0.995000,348601.5,363300.0,0.959542
3634,364324,364423,100.0,92.0,0.920000,348693.5,363400.0,0.959531
3635,364424,364523,100.0,88.5,0.885000,348782.0,363500.0,0.959510
3636,364524,364623,100.0,99.0,0.990000,348881.0,363600.0,0.959519
3637,364624,364723,100.0,98.75,0.987500,348979.75,363700.0,0.959526
3638,364724,364823,100.0,97.25,0.972500,349077.0,363800.0,0.959530
3639,364824,364923,100.0,98.25,0.982500,349175.25,363900.0,0.959536
3640,364924,365023,100.0,88.75,0.887500,349264.0,364000.0,0.959516
3641,365024,365123,100.0,93.0,0.930000,349357.0,364100.0,0.959508
3642,365124,365223,100.0,98.0,0.980000,349455.0,364200.0,0.959514
3643,365224,365323,100.0,94.0,0.940000,349549.0,364300.0,0.959509
3644,365324,365423,100.0,99.0,0.990000,349648.0,364400.0,0.959517
3645,365424,365523,100.0,97.0,0.970000,349745.0,364500.0,0.959520
3646,365524,365623,100.0,92.0,0.920000,349837.0,364600.0,0.959509
3647,365624,365723,100.0,96.0,0.960000,349933.0,364700.0,0.959509
3648,365724,365823,100.0,96.0,0.960000,350029.0,364800.0,0.959509
3649,365824,365923,100.0,98.75,0.987500,350127.75,364900.0,0.959517
3650,365924,366023,100.0,99.25,0.992500,350227.0,365000.0,0.959526
3651,366024,366123,100.0,96.5,0.965000,350323.5,365100.0,0.959528
3652,366124,366223,100.0,95.5,0.955000,350419.0,365200.0,0.959526
3653,366224,366323,100.0,88.0,0.880000,350507.0,365300.0,0.959505
3654,366324,366423,100.0,97.5,0.975000,350604.5,365400.0,0.959509
3655,366424,366523,100.0,97.5,0.975000,350702.0,365500.0,0.959513
3656,366524,366623,100.0,88.0,0.880000,350790.0,365600.0,0.959491
3657,366624,366723,100.0,94.0,0.940000,350884.0,365700.0,0.959486
3658,366724,366823,100.0,88.0,0.880000,350972.0,365800.0,0.959464
3659,366824,366923,100.0,97.0,0.970000,351069.0,365900.0,0.959467
3660,366924,367023,100.0,99.0,0.990000,351168.0,366000.0,0.959475
3661,367024,367123,100.0,96.75,0.967500,351264.75,366100.0,0.959478
3662,367124,367223,100.0,95.75,0.957500,351360.5,366200.0,0.959477
3663,367224,367323,100.0,88.5,0.885000,351449.0,366300.0,0.959457
3664,367324,367423,100.0,97.0,0.970000,351546.0,366400.0,0.959460
3665,367424,367523,100.0,98.5,0.985000,351644.5,366500.0,0.959467
3666,367524,367623,100.0,96.5,0.965000,351741.0,366600.0,0.959468
3667,367624,367723,100.0,98.0,0.980000,351839.0,366700.0,0.959474
3668,367724,367823,100.0,87.0,0.870000,351926.0,366800.0,0.959449
3669,367824,367923,100.0,96.0,0.960000,352022.0,366900.0,0.959449
3670,367924,368023,100.0,97.5,0.975000,352119.5,367000.0,0.959454
3671,368024,368123,100.0,98.5,0.985000,352218.0,367100.0,0.959461
3672,368124,368223,100.0,100.0,1.000000,352318.0,367200.0,0.959472
3673,368224,368323,100.0,93.0,0.930000,352411.0,367300.0,0.959464
3674,368324,368423,100.0,96.0,0.960000,352507.0,367400.0,0.959464
3675,368424,368523,100.0,97.0,0.970000,352604.0,367500.0,0.959467
3676,368524,368623,100.0,94.0,0.940000,352698.0,367600.0,0.959461
3677,368624,368723,100.0,99.0,0.990000,352797.0,367700.0,0.959470
3678,368724,368823,100.0,99.0,0.990000,352896.0,367800.0,0.959478
3679,368824,368923,100.0,73.75,0.737500,352969.75,367900.0,0.959418
3680,368924,369023,100.0,91.25,0.912500,353061.0,368000.0,0.959405
3681,369024,369123,100.0,99.0,0.990000,353160.0,368100.0,0.959413
3682,369124,369223,100.0,99.0,0.990000,353259.0,368200.0,0.959422
3683,369224,369323,100.0,98.5,0.985000,353357.5,368300.0,0.959428
3684,369324,369423,100.0,92.5,0.925000,353450.0,368400.0,0.959419
3685,369424,369523,100.0,92.75,0.927500,353542.75,368500.0,0.959410
3686,369524,369623,100.0,93.25,0.932500,353636.0,368600.0,0.959403
3687,369624,369723,100.0,99.0,0.990000,353735.0,368700.0,0.959411
3688,369724,369823,100.0,98.0,0.980000,353833.0,368800.0,0.959417
3689,369824,369923,100.0,96.0,0.960000,353929.0,368900.0,0.959417
