window_size,window_acc,global_acc,macro_f1,global_samples
100,0.91,0.9391552062868369,0.8918139199423007,50900
100,0.93,0.9391372549019608,0.9101527403414196,51000
100,0.96,0.9391780821917808,0.9480249480249481,51100
100,0.96,0.93921875,0.9514327343370568,51200
100,0.93,0.9392007797270955,0.9174430947045642,51300
100,0.97,0.939260700389105,0.9539806718821906,51400
100,0.95,0.9392815533980583,0.9203694855868769,51500
100,0.94,0.9392829457364341,0.9238964992389649,51600
100,0.93,0.9392649903288202,0.9141209667525456,51700
100,0.94,0.9392664092664093,0.9238964992389649,51800
100,0.94,0.9392678227360308,0.9153020892151327,51900
100,0.95,0.9392884615384616,0.9283154121863799,52000
100,0.96,0.9393282149712092,0.9466666666666668,52100
100,0.96,0.9393678160919541,0.9523809523809523,52200
100,0.93,0.9393499043977055,0.9141209667525456,52300
100,0.96,0.9393893129770993,0.9466666666666668,52400
100,0.93,0.9393714285714285,0.8963116575322174,52500
